2019-05-11T14:42:15     15.691
2019-05-11T15:12:12     46.685
2019-05-11T15:42:13     19.386
2019-05-11T16:12:12     23.492
2019-05-11T16:42:12     23.931
2019-05-11T17:12:15     19.573
2019-05-11T17:42:12     19.162
2019-05-11T18:12:12     28.532
2019-05-11T18:42:12     16.970
2019-05-11T19:12:13     16.876
2019-05-11T19:42:12     15.920
2019-05-11T20:12:12     34.568
2019-05-11T20:42:15     15.647
2019-05-11T21:12:15     15.783
2019-05-11T21:42:15     15.789
2019-05-11T22:12:13     17.087
2019-05-11T22:42:13     22.262
2019-05-11T23:12:14     16.336
2019-05-11T23:42:14     15.564
2019-05-12T00:12:14     16.652
2019-05-12T00:42:14     19.942
2019-05-12T01:12:12     16.654
2019-05-12T01:42:15     20.412
2019-05-12T02:12:15     29.424
2019-05-12T02:42:15     17.074
2019-05-12T03:12:14     16.772
2019-05-12T03:42:15     18.366
2019-05-12T04:12:15     15.793
2019-05-12T04:42:13     19.528
2019-05-12T05:12:15     20.023
2019-05-12T05:42:13     15.560
2019-05-12T06:12:15     16.890
2019-05-12T06:42:15     15.690
2019-05-12T07:12:14     23.649
2019-05-12T07:42:15     17.316
2019-05-12T08:12:12     16.642
2019-05-12T08:42:12     15.594
2019-05-12T09:12:12     25.296
2019-05-12T09:42:15     15.697
2019-05-12T10:12:15     22.223
2019-05-12T10:42:15     18.731
2019-05-12T11:12:15     15.374
2019-05-12T11:42:14     15.827
2019-05-12T12:12:13     15.503
2019-05-12T12:42:12     25.702
2019-05-12T13:12:12     19.520
2019-05-12T13:42:12     15.724
2019-05-12T14:12:14     22.925
2019-05-11T14:30:22      0.824
2019-05-11T15:00:21      0.806
2019-05-11T15:30:21      1.204
2019-05-11T16:00:22      0.706
2019-05-11T16:30:21      0.837
2019-05-11T17:00:23      0.973
2019-05-11T17:30:22      0.888
2019-05-11T18:00:21      0.827
2019-05-11T18:30:21      0.941
2019-05-11T19:00:20      0.637
2019-05-11T19:30:22      0.871
2019-05-11T20:00:23      0.800
2019-05-11T20:30:20      0.854
2019-05-11T21:00:22      0.829
2019-05-11T21:30:22      0.902
2019-05-11T22:00:21      0.792
2019-05-11T22:30:21      0.958
2019-05-11T23:00:22      0.822
2019-05-11T23:30:23      0.774
2019-05-12T00:00:22      0.848
2019-05-12T00:30:23      0.904
2019-05-12T01:00:22      0.920
2019-05-12T01:30:20      0.863
2019-05-12T02:00:23      0.873
2019-05-12T02:30:20      0.886
2019-05-12T03:00:23      0.782
2019-05-12T03:30:20      0.882
2019-05-12T04:00:20      0.917
2019-05-12T04:30:21      0.764
2019-05-12T05:00:20      0.842
2019-05-12T05:30:23      0.825
2019-05-12T06:00:20      0.876
2019-05-12T06:30:23      1.120
2019-05-12T07:00:23      0.827
2019-05-12T07:30:22      0.843
2019-05-12T08:00:21      0.828
2019-05-12T08:30:20      0.847
2019-05-12T09:00:22      0.881
2019-05-12T09:30:20      0.938
2019-05-12T10:00:23      0.955
