2019-05-12T09:42:07    39.751
2019-05-12T10:12:05    39.856
2019-05-12T10:42:06    39.995
2019-05-12T11:12:07    39.796
2019-05-12T11:42:04    39.910
2019-05-12T12:12:04    39.794
2019-05-12T12:42:07    39.862
2019-05-12T13:12:06    39.802
2019-05-12T13:42:04    39.730
2019-05-12T14:12:04    40.099
2019-05-11T14:22:23   180.940
2019-05-11T14:52:24   102.264
2019-05-11T15:22:24   181.592
2019-05-11T15:52:26   102.199
2019-05-11T16:22:23   105.433
2019-05-11T16:52:24   102.358
2019-05-11T17:22:23   102.027
2019-05-11T17:52:25   104.842
2019-05-11T18:22:24   102.099
2019-05-11T18:52:26   104.775
2019-05-11T19:22:25   102.165
2019-05-11T19:52:24   102.205
2019-05-11T20:22:24   102.227
2019-05-11T20:52:24   102.036
2019-05-11T21:22:23   104.374
2019-05-11T21:52:25   105.584
2019-05-11T22:22:23   105.590
2019-05-11T22:52:25   102.155
2019-05-11T23:22:26   104.626
2019-05-11T23:52:23   102.082
2019-05-12T00:22:24   105.373
2019-05-12T00:52:26   102.090
2019-05-12T01:22:25   102.151
2019-05-12T01:52:24   102.323
2019-05-12T02:22:25   102.175
2019-05-12T02:52:24   102.607
2019-05-12T03:22:24   102.221
2019-05-12T03:52:25   104.579
2019-05-12T04:22:26   102.174
2019-05-12T04:52:23   102.277
2019-05-12T05:22:25   102.155
2019-05-12T05:52:23   102.250
2019-05-12T06:22:23   102.241
2019-05-12T06:52:26   102.271
2019-05-12T07:22:25   102.242
2019-05-12T07:52:26   102.651
2019-05-12T08:22:23   102.115
2019-05-12T08:52:23   102.400
2019-05-12T09:22:26   105.461
2019-05-12T09:52:26   102.211
2019-05-12T10:22:25   104.513
2019-05-12T10:52:23   102.232
2019-05-12T11:22:25   104.605
2019-05-12T11:52:26   105.311
2019-05-12T12:22:26   104.657
2019-05-12T12:52:25   102.382
2019-05-12T13:22:26   105.474
2019-05-12T13:52:26   125.387
2019-05-11T14:40:17   115.215
2019-05-11T15:10:18   114.885
2019-05-11T15:40:18   114.881
2019-05-11T16:10:19   115.435
2019-05-11T16:40:18   115.446
2019-05-11T17:10:17   114.860
2019-05-11T17:40:17   114.948
2019-05-11T18:10:18   114.941
2019-05-11T18:40:18   114.406
2019-05-11T19:10:20   114.341
2019-05-11T19:40:17   115.403
2019-05-11T20:10:20   114.959
2019-05-11T20:40:20   115.408
2019-05-11T21:10:18   115.442
2019-05-11T21:40:17   114.912
2019-05-11T22:10:18   114.477
2019-05-11T22:40:19   114.926
2019-05-11T23:10:18   114.388
2019-05-11T23:40:17   115.404
2019-05-12T00:10:19   114.924
2019-05-12T00:40:17   115.021
2019-05-12T01:10:20   114.912
2019-05-12T01:40:19   115.449
2019-05-12T02:10:17   114.366
2019-05-12T02:40:19   115.440
2019-05-12T03:10:17   115.522
2019-05-12T03:40:18   115.440
2019-05-12T04:10:18   114.936
2019-05-12T04:40:20   114.372
2019-05-12T05:10:17   114.905
2019-05-12T05:40:20   114.387
2019-05-12T06:10:20   114.916
2019-05-12T06:40:19   115.431
2019-05-12T07:10:18   114.881
2019-05-12T07:40:19   114.925
2019-05-12T08:10:20   114.464
2019-05-12T08:40:18   114.910
2019-05-12T09:10:18   114.880
2019-05-12T09:40:18   114.349
2019-05-12T10:10:18   114.911
2019-05-12T10:40:17   114.380
2019-05-12T11:10:17   115.453
2019-05-12T11:40:19   114.366
2019-05-12T12:10:19   114.384
2019-05-12T12:40:20   114.936
2019-05-12T13:10:17   114.354
2019-05-12T13:40:18   115.403
2019-05-12T14:10:20   114.406
2019-05-11T14:22:31   114.265
2019-05-11T14:52:29   114.798
2019-05-11T15:22:29   114.782
2019-05-11T15:52:31   115.307
2019-05-11T16:22:31   115.318
2019-05-11T16:52:29   115.386
2019-05-11T17:22:31   114.807
2019-05-11T17:52:29   114.786
2019-05-11T18:22:31   114.773
2019-05-11T18:52:32   114.767
2019-05-11T19:22:32   114.222
2019-05-11T19:52:32   114.364
2019-05-11T20:22:32   114.845
2019-05-11T20:52:31   115.346
2019-05-11T21:22:30   115.247
2019-05-11T21:52:30   114.802
2019-05-11T22:22:31   114.800
2019-05-11T22:52:32   114.271
2019-05-11T23:22:32   114.840
2019-05-11T23:52:29   115.341
2019-05-12T00:22:30   114.259
2019-05-12T00:52:29   114.815
2019-05-12T01:22:29   114.776
2019-05-12T01:52:32   115.330
2019-05-12T02:22:30   114.795
2019-05-12T02:52:32   114.243
2019-05-12T03:22:31   115.386
2019-05-12T03:52:31   114.784
2019-05-12T04:22:31   114.829
2019-05-12T04:52:29   114.248
2019-05-12T05:22:30   114.264
2019-05-12T05:52:31   115.299
2019-05-12T06:22:32   114.325
2019-05-12T06:52:29   114.809
2019-05-12T07:22:29   114.261
2019-05-12T07:52:32   115.296
2019-05-12T08:22:31   114.823
2019-05-12T08:52:31   114.770
2019-05-12T09:22:29   114.271
2019-05-12T09:52:30   115.339
2019-05-12T10:22:29   114.256
2019-05-12T10:52:31   115.603
2019-05-12T11:22:32   114.791
2019-05-12T11:52:31   115.348
2019-05-12T12:22:29   114.239
2019-05-12T12:52:29   114.275
2019-05-12T13:22:31   156.292
2019-05-12T13:52:31   114.804
2019-05-11T14:36:07    72.036
2019-05-11T15:06:06    71.469
2019-05-11T15:36:06    70.980
2019-05-11T16:06:09    69.682
2019-05-11T16:36:08    70.164
2019-05-11T17:06:09   208.672
2019-05-11T17:36:08    70.947
2019-05-11T18:06:08    69.767
